deliver_time,discount,deliver_way,category,sub_category,maker,price,main_user,area_div,province_div,city_div,profit_money,profit
3.5,0.0,3.1666666666666665,1,3,29,31.887962962962963,101,0.0833333333333333,0.1666666666666666,0.2083333333333333,58.16666666666666,0.46
5.166666666666667,0.0,3.8333333333333335,1,15,30,636.4722222222223,1,0.2352941176470588,0.3529411764705882,0.3529411764705882,829.0,0.46
3.5384615384615383,0.1384615384615384,3.230769230769231,3,6,31,347.63269230769225,101,0.1041666666666666,0.2083333333333333,0.2708333333333333,400.38461538461536,0.3492307692307693
2.75,0.1,2.25,3,13,32,579.1229166666667,1,0.1666666666666666,0.2222222222222222,0.2222222222222222,263.25,0.055
3.1666666666666665,0.0666666666666666,3.0,3,14,33,79.81388888888888,100,0.2,0.25,0.3,-16.0,-0.1116666666666666
3.75,0.15,3.25,1,16,34,250.1833333333333,1,0.1538461538461538,0.2692307692307692,0.3076923076923077,-7.375,-0.36
3.8,0.0,3.6,1,7,9,139.0,101,0.1111111111111111,0.1481481481481481,0.1851851851851851,359.8,0.48
2.8,0.0,3.0,1,15,35,228.3666666666667,110,0.125,0.25,0.3125,248.2,0.34
3.6666666666666665,0.25,3.333333333333333,3,17,36,1242.7936507936508,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-634.0,-0.23
3.0,0.0,2.0,1,7,14,97.33333333333331,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,108.0,0.37
4.8,0.24,4.0,1,4,37,2617.813888888889,110,0.1304347826086956,0.217391304347826,0.217391304347826,737.6,-0.0239999999999999
3.75,0.0,3.5,1,15,30,967.5555555555557,110,0.2,0.2,0.2,0.0,0.0
4.0,0.4,3.2,1,16,38,66.78333333333333,10,0.2,0.2666666666666666,0.3333333333333333,-31.6,-1.186
3.555555555555556,0.0888888888888888,3.333333333333333,1,3,7,139.61494708994712,100,0.0975609756097561,0.1707317073170731,0.1707317073170731,172.11111111111111,0.2422222222222222
4.5,0.4666666666666667,3.8333333333333335,1,16,34,226.6180555555556,1,0.3125,0.375,0.375,-279.6666666666667,-1.93
4.636363636363637,0.0,3.636363636363636,1,2,39,178.57619047619048,110,0.108695652173913,0.1521739130434782,0.2391304347826087,313.3636363636364,0.42
4.5,0.1,3.75,2,11,40,3045.965277777778,100,0.3,0.4,0.4,-76.25,-0.0374999999999999
3.6666666666666665,0.2666666666666666,3.333333333333333,2,9,21,1499.5833333333333,101,0.1818181818181818,0.1818181818181818,0.2727272727272727,454.0,0.15
4.25,0.0,3.25,1,15,28,255.2047619047619,100,0.2352941176470588,0.2352941176470588,0.2352941176470588,477.25,0.44
3.0,0.2666666666666666,3.333333333333333,1,4,41,2528.288888888889,101,0.1538461538461538,0.1538461538461538,0.2307692307692307,370.3333333333333,-0.04
4.444444444444445,0.0444444444444444,3.6666666666666665,1,4,41,271.9109788359788,101,0.1290322580645161,0.2258064516129032,0.2903225806451613,113.11111111111111,0.0977777777777777
2.6666666666666665,0.0,2.888888888888889,1,15,42,143.21296296296296,1,0.1111111111111111,0.2222222222222222,0.2962962962962963,206.11111111111111,0.48
3.8461538461538463,0.0923076923076923,3.230769230769231,1,1,18,140.96153846153845,100,0.0952380952380952,0.1904761904761904,0.3095238095238095,34.07692307692308,0.043076923076923
3.8333333333333335,0.1666666666666666,3.083333333333333,1,8,10,46.39765211640212,101,0.1176470588235294,0.1764705882352941,0.2156862745098039,-24.916666666666668,-0.19
4.142857142857143,0.2285714285714286,3.7142857142857135,1,8,26,67.80102040816327,100,0.2,0.28,0.28,-14.0,-0.1085714285714285
4.6,0.24,3.6,3,13,32,1928.5166666666669,101,0.25,0.3333333333333333,0.4166666666666667,-62.0,-0.092
4.75,0.0,3.25,1,15,35,599.09375,1,0.2857142857142857,0.3333333333333333,0.3809523809523809,597.625,0.38
4.666666666666667,0.1333333333333333,3.333333333333333,2,9,43,1477.374074074074,101,0.2,0.3,0.3,1329.3333333333333,0.2533333333333333
2.6666666666666665,0.0,2.0,2,5,44,396.25396825396825,100,0.2727272727272727,0.2727272727272727,0.2727272727272727,173.66666666666666,0.12
4.6,0.0,3.6,1,12,31,55.44,110,0.1578947368421052,0.2631578947368421,0.2631578947368421,100.4,0.48
3.7,0.08,3.1,1,8,10,52.636825396825394,101,0.1176470588235294,0.2058823529411764,0.2941176470588235,53.5,0.288
2.75,0.1,3.0,2,5,45,1196.0277777777778,1,0.1176470588235294,0.1764705882352941,0.2352941176470588,47.5,-0.0725
4.0,0.2,3.4,1,4,46,1437.5844047619048,101,0.1538461538461538,0.2051282051282051,0.2564102564102564,-594.2,-0.16
1.0,0.2,1.0,1,16,47,207.5,100,0.3333333333333333,0.3333333333333333,0.3333333333333333,-37.0,-0.08
1.0,0.0,1.0,1,7,9,130.33333333333334,100,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.0,0.06
4.0,0.0,3.0,2,10,14,1197.2222222222222,11,0.4285714285714285,0.4285714285714285,0.4285714285714285,726.3333333333334,0.26
4.25,0.0,3.25,1,12,35,60.0,100,0.2307692307692307,0.2307692307692307,0.2307692307692307,97.5,0.5
4.166666666666667,0.0,3.5,1,2,48,58.5452380952381,100,0.1481481481481481,0.1851851851851851,0.1851851851851851,112.5,0.43
2.5,0.1,2.0,3,13,49,572.0,110,0.2727272727272727,0.3636363636363636,0.3636363636363636,-113.0,-0.0375
2.6666666666666665,0.1333333333333333,3.333333333333333,2,11,20,643.3888888888889,1,0.1111111111111111,0.1666666666666666,0.1666666666666666,1021.0,0.29
5.0,0.0,3.75,1,2,48,175.78333333333333,1,0.25,0.25,0.3333333333333333,47.0,0.09
4.0,0.05,3.25,2,11,20,2974.7291666666665,110,0.0952380952380952,0.2857142857142857,0.3333333333333333,818.125,0.13375
4.714285714285714,0.1714285714285714,3.571428571428572,1,1,22,219.3809523809524,100,0.1304347826086956,0.2608695652173913,0.3043478260869565,116.0,0.19
3.7142857142857135,0.0571428571428571,3.0,1,8,26,75.09183673469387,100,0.12,0.16,0.28,29.571428571428573,0.08
3.4,0.0,3.2,1,12,50,33.0,100,0.3076923076923077,0.3076923076923077,0.3076923076923077,14.2,0.17
3.75,0.0,3.75,1,12,16,39.0,100,0.2666666666666666,0.2666666666666666,0.2666666666666666,30.25,0.21
3.888888888888889,0.0,3.333333333333333,1,12,31,43.7063492063492,1,0.0851063829787234,0.1914893617021276,0.1914893617021276,31.33333333333333,0.14
4.0,0.1,3.5,1,1,4,60.44722222222223,100,0.25,0.25,0.25,35.75,0.1825
3.571428571428572,0.0571428571428571,3.2857142857142856,2,9,43,1221.6095238095238,110,0.2272727272727272,0.3181818181818182,0.3181818181818182,621.0,0.1014285714285714
4.0,0.1333333333333333,3.0,2,9,51,580.6111111111112,100,0.3,0.3,0.3,-39.333333333333336,-0.15
4.75,0.0,3.75,1,12,16,19.33333333333333,100,0.3,0.3,0.4,21.75,0.45
3.4,0.0,3.0,1,2,39,81.58095238095238,100,0.1,0.2,0.25,110.6,0.34
4.285714285714286,0.1714285714285714,3.571428571428572,3,14,28,117.67721088435374,1,0.16,0.24,0.28,0.4285714285714285,-0.0171428571428571
4.0,0.0,3.333333333333333,1,12,31,50.36616161616163,101,0.1538461538461538,0.1923076923076923,0.2307692307692307,32.666666666666664,0.15
2.4,0.16,2.5,3,14,52,536.084126984127,1,0.1333333333333333,0.2,0.3,375.3,0.316
4.8,0.24,4.0,2,11,40,3053.1566666666668,100,0.2222222222222222,0.2777777777777778,0.2777777777777778,-1099.4,-0.2599999999999999
4.076923076923077,0.0923076923076923,3.1538461538461537,1,3,29,21.07219169719169,100,0.1,0.16,0.24,14.692307692307692,0.1223076923076923
3.375,0.0,2.875,1,15,52,221.55416666666667,110,0.217391304347826,0.3043478260869565,0.3478260869565217,178.25,0.28
4.857142857142857,0.0,3.571428571428572,1,15,42,283.5476190476191,11,0.1923076923076923,0.1923076923076923,0.2307692307692307,452.4285714285714,0.43
4.833333333333333,0.0,4.0,1,15,42,290.0,1,0.25,0.3125,0.375,340.3333333333333,0.44
4.714285714285714,0.2857142857142857,3.4285714285714284,1,1,53,221.61904761904765,100,0.1428571428571428,0.2142857142857142,0.2142857142857142,-200.28571428571428,-0.3899999999999999
4.666666666666667,0.2333333333333333,3.8333333333333335,3,6,16,394.391975308642,100,0.1875,0.375,0.375,156.33333333333334,0.1516666666666666
3.4,0.16,3.0,1,8,25,92.28888888888888,100,0.0689655172413793,0.1379310344827586,0.1724137931034483,138.2,0.202
3.0,0.0,2.75,1,2,39,221.79861111111111,100,0.1111111111111111,0.2222222222222222,0.2222222222222222,99.25,0.1
3.857142857142857,0.2571428571428571,3.142857142857143,1,16,38,73.29761904761905,101,0.1428571428571428,0.1785714285714285,0.2142857142857142,41.42857142857143,-0.1042857142857143
4.0,0.2,4.0,2,5,11,546.7083333333334,1,0.4,0.4,0.4,273.0,0.04
3.333333333333333,0.1333333333333333,2.6666666666666665,1,1,22,201.8888888888889,100,0.2142857142857142,0.2142857142857142,0.2142857142857142,21.33333333333333,-0.1233333333333333
3.0,0.0,2.6666666666666665,1,4,54,180.15,110,0.0909090909090909,0.2727272727272727,0.2727272727272727,204.33333333333331,0.31
2.4,0.16,2.6,1,1,22,124.58333333333334,100,0.1363636363636363,0.1818181818181818,0.2272727272727272,139.0,0.354
4.555555555555555,0.1333333333333333,3.555555555555556,1,3,19,61.89153439153439,11,0.1612903225806451,0.2903225806451613,0.2903225806451613,-19.33333333333333,-0.2233333333333333
4.125,0.1,3.375,3,14,52,257.3391865079365,110,0.1428571428571428,0.1714285714285714,0.2285714285714285,-43.625,-0.1325
4.0,0.13,3.6,3,6,8,2153.291666666667,1,0.1470588235294117,0.2647058823529412,0.2647058823529412,2273.5,0.323
4.25,0.1999999999999999,3.4166666666666665,3,6,16,372.2877675565176,100,0.0793650793650793,0.1587301587301587,0.1746031746031746,-230.75,-0.2549999999999999
4.2,0.0,3.2,2,10,17,200.79333333333332,100,0.1818181818181818,0.1818181818181818,0.2272727272727272,105.8,0.12
3.0,0.16,3.0,1,1,1,181.98888888888888,100,0.1363636363636363,0.2272727272727272,0.2272727272727272,232.0,0.354
3.5,0.1,3.25,2,9,21,1237.2222222222222,101,0.1428571428571428,0.2857142857142857,0.2857142857142857,123.5,0.0675
3.6,0.0,3.0,1,7,55,115.38285714285716,101,0.125,0.25,0.25,22.8,0.05
3.2,0.16,3.0,1,3,56,28.559656084656087,11,0.1034482758620689,0.1724137931034483,0.1724137931034483,35.0,0.302
3.5,0.0,2.5,1,4,5,1445.8333333333337,1,0.25,0.5,0.5,58.0,0.02
4.5,0.2,3.5,2,11,15,304.29861111111114,100,0.25,0.3333333333333333,0.3333333333333333,203.75,0.185
4.2,0.08,3.4,2,10,57,1208.39,100,0.2307692307692307,0.3846153846153846,0.3846153846153846,981.2,0.3419999999999999
3.571428571428572,0.0571428571428571,3.142857142857143,1,1,1,229.92244897959185,100,0.125,0.1875,0.21875,193.7142857142857,0.19
3.0,0.36,3.2,1,16,47,117.00833333333335,100,0.238095238095238,0.238095238095238,0.238095238095238,-20.6,-0.8019999999999999
3.2,0.24,2.8,1,3,19,60.06666666666668,100,0.1666666666666666,0.3333333333333333,0.4166666666666667,24.6,0.2599999999999999
1.8333333333333333,0.2666666666666666,2.333333333333333,2,5,45,502.8780423280424,11,0.2105263157894736,0.3157894736842105,0.3157894736842105,-340.3333333333333,-0.3599999999999999
3.8333333333333335,0.0,3.0,1,2,2,139.0,101,0.1764705882352941,0.2352941176470588,0.3529411764705882,39.333333333333336,0.0999999999999999
2.333333333333333,0.1333333333333333,2.333333333333333,2,10,27,483.4111111111111,1,0.1538461538461538,0.2307692307692307,0.2307692307692307,768.0,0.3766666666666666
3.5,0.16,2.8,2,11,15,310.0,100,0.1020408163265306,0.1836734693877551,0.2040816326530612,197.6,0.126
3.0,0.0,2.6666666666666665,1,15,35,926.0629629629628,101,0.15625,0.28125,0.28125,263.1111111111111,0.08
3.111111111111111,0.0,2.7777777777777777,1,2,48,53.077777777777776,100,0.1428571428571428,0.2857142857142857,0.3214285714285714,75.88888888888889,0.4600000000000001
3.2857142857142856,0.0571428571428571,2.7142857142857144,1,1,22,170.35714285714286,100,0.2352941176470588,0.3529411764705882,0.3529411764705882,87.85714285714286,0.19
3.857142857142857,0.2857142857142857,3.142857142857143,3,6,50,609.5010582010582,110,0.1219512195121951,0.1707317073170731,0.1707317073170731,561.2857142857143,0.1857142857142857
4.333333333333333,0.4000000000000001,3.6666666666666665,2,10,57,185.6388888888889,1,0.1333333333333333,0.2,0.2,-343.6666666666667,-0.62
3.571428571428572,0.0571428571428571,3.2857142857142856,2,9,12,607.3857142857144,101,0.1153846153846153,0.2307692307692307,0.2692307692307692,922.7142857142856,0.3871428571428571
3.6,0.16,3.2,2,10,58,389.4244444444444,100,0.1153846153846153,0.1538461538461538,0.1923076923076923,294.4,0.15
4.222222222222222,0.2222222222222222,3.4444444444444446,1,3,3,229.6828202661536,100,0.0892857142857142,0.1607142857142857,0.1607142857142857,-151.55555555555554,-0.1922222222222222
2.5,0.0,2.5,1,12,50,53.02777777777778,11,0.1111111111111111,0.2222222222222222,0.2222222222222222,28.75,0.12
4.727272727272728,0.1454545454545454,3.636363636363636,1,3,19,18.090909090909093,101,0.0952380952380952,0.2142857142857142,0.238095238095238,8.272727272727273,0.0445454545454545
3.357142857142857,0.0571428571428571,2.9285714285714284,1,3,19,229.59557823129248,101,0.0714285714285714,0.1714285714285714,0.2,50.42857142857143,0.0028571428571428
4.090909090909091,0.1,3.272727272727273,3,6,31,2221.7939782439785,1,0.0833333333333333,0.2083333333333333,0.2291666666666666,3170.6363636363635,0.3663636363636364
4.8,0.08,3.8,3,14,33,196.2626984126984,101,0.15,0.2,0.25,47.2,0.002
4.285714285714286,0.0,3.571428571428572,1,12,31,50.259523809523806,11,0.1304347826086956,0.1304347826086956,0.2608695652173913,52.57142857142857,0.32
4.25,0.2,3.5,1,8,25,80.13333333333333,100,0.1666666666666666,0.3333333333333333,0.3333333333333333,11.25,-0.095
4.571428571428571,0.0571428571428571,3.4285714285714284,3,13,59,1923.3154761904764,100,0.1379310344827586,0.2068965517241379,0.2068965517241379,-11.142857142857142,-0.0514285714285714
2.6666666666666665,0.0,3.0,1,4,5,2467.1111111111118,1,0.4285714285714285,0.4285714285714285,0.4285714285714285,2072.0,0.36
2.5,0.1333333333333333,2.1666666666666665,3,14,28,242.16296296296295,10,0.125,0.25,0.25,96.66666666666669,0.1433333333333333
4.285714285714286,0.0,3.2857142857142856,1,2,60,38.74798534798534,100,0.0952380952380952,0.1428571428571428,0.1666666666666666,1.7142857142857142,0.01
3.9166666666666665,0.125,3.333333333333333,3,6,8,400.0,110,0.1666666666666666,0.3333333333333333,0.3666666666666666,46.66666666666666,0.02
3.0,0.0,2.909090909090909,1,15,28,110.7020202020202,101,0.1212121212121212,0.2121212121212121,0.303030303030303,0.0,0.0
3.875,0.0,3.125,1,7,58,152.41250000000002,100,0.2,0.28,0.28,123.125,0.26
4.0,0.0,3.6,1,12,19,52.025,110,0.2352941176470588,0.2352941176470588,0.2941176470588235,19.2,0.11
2.6666666666666665,0.1333333333333333,2.7777777777777777,1,1,4,190.7101851851852,100,0.1212121212121212,0.2424242424242424,0.2727272727272727,73.0,0.0833333333333333
4.0,0.0666666666666666,3.6666666666666665,3,14,28,220.62777777777777,100,0.1764705882352941,0.3529411764705882,0.3529411764705882,107.66666666666669,0.1333333333333333
4.5,0.1333333333333333,3.6666666666666665,1,4,37,1411.4461279461275,1,0.125,0.15625,0.1875,-320.5,-0.1366666666666667
3.4,0.04,3.4,3,6,31,2210.1400000000003,100,0.25,0.3125,0.3125,3023.2,0.416
4.0,0.0666666666666666,3.1666666666666665,1,1,18,126.41666666666669,100,0.2777777777777778,0.3333333333333333,0.3333333333333333,67.33333333333333,0.1116666666666666
4.0,0.16,3.6,2,11,20,310.35777777777776,100,0.1666666666666666,0.2083333333333333,0.2083333333333333,267.8,0.2159999999999999
4.0,0.0,3.75,3,14,61,198.67857142857144,101,0.125,0.1875,0.25,206.5,0.26
4.375,0.0,3.625,1,8,10,64.64107142857142,110,0.1923076923076923,0.2307692307692307,0.3076923076923077,91.875,0.4349999999999999
4.857142857142857,0.0,3.4285714285714284,2,11,40,426.0,100,0.1379310344827586,0.1724137931034483,0.2413793103448276,247.14285714285717,0.14
4.428571428571429,0.0,3.7142857142857135,1,15,42,143.3700680272109,100,0.1481481481481481,0.2222222222222222,0.2592592592592592,159.71428571428572,0.29
3.875,0.15,3.125,2,10,27,149.42847222222224,100,0.2,0.28,0.32,25.875,0.00125
3.25,0.0,3.25,2,9,62,679.0,100,0.1538461538461538,0.3076923076923077,0.3076923076923077,463.25,0.21
3.692307692307693,0.1846153846153846,3.3846153846153846,1,8,10,49.90541310541311,100,0.1063829787234042,0.2340425531914893,0.2765957446808511,39.46153846153846,0.2738461538461538
3.333333333333333,0.0,3.1666666666666665,1,7,55,210.9,100,0.0833333333333333,0.25,0.25,353.5,0.42
2.8,0.16,2.6,1,4,37,292.2,100,0.5,0.625,0.625,-51.6,-0.154
3.4545454545454546,0.0,3.363636363636364,1,15,52,50.11222943722944,100,0.0545454545454545,0.1454545454545454,0.1818181818181818,47.81818181818182,0.1899999999999999
3.8333333333333335,0.0666666666666666,3.1666666666666665,1,4,41,2522.192063492064,101,0.217391304347826,0.2608695652173913,0.2608695652173913,1286.1666666666667,0.1333333333333333
2.5,0.2,2.5,2,5,44,556.8333333333334,100,0.5,0.5,0.5,-323.5,-0.32
3.5,0.2,2.833333333333333,2,11,63,650.936507936508,100,0.25,0.3,0.3,238.66666666666663,0.16
3.555555555555556,0.0888888888888888,3.2222222222222223,3,14,52,133.17866762866765,100,0.108695652173913,0.1739130434782608,0.1956521739130435,162.66666666666666,0.1955555555555555
4.0,0.125,2.75,3,6,16,214.4305555555556,100,0.3636363636363636,0.3636363636363636,0.3636363636363636,155.25,0.2825
3.1666666666666665,0.1333333333333333,2.6666666666666665,1,3,29,62.36957671957672,100,0.1304347826086956,0.2608695652173913,0.2608695652173913,65.0,0.2166666666666666
3.4,0.12,3.0,1,16,34,122.95,1,0.1875,0.25,0.3125,93.2,0.254
4.666666666666667,0.0,3.8333333333333335,2,9,12,798.3444444444444,101,0.1875,0.3125,0.375,617.0,0.29
3.0,0.0,3.0,1,12,35,53.28125,110,0.2105263157894736,0.3157894736842105,0.3684210526315789,55.5,0.44
4.4,0.0,3.6,1,2,39,68.32880952380953,1,0.1111111111111111,0.1851851851851851,0.1851851851851851,43.8,0.12
5.090909090909091,0.1454545454545454,3.636363636363636,1,3,29,226.0340909090909,100,0.075,0.175,0.275,57.18181818181818,0.0545454545454545
4.0,0.425,4.0,3,17,64,2258.708333333333,101,0.1538461538461538,0.1538461538461538,0.1538461538461538,-813.5,-0.135
3.333333333333333,0.0666666666666666,3.0,2,10,57,536.7444444444445,100,0.1875,0.3125,0.375,335.8333333333333,0.1783333333333333
3.5,0.425,3.0,3,17,65,2328.875,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-2492.0,-0.9
4.25,0.0,4.0,2,5,44,1457.0,10,0.3,0.4,0.4,145.25,0.04
3.8333333333333335,0.1333333333333333,3.0,1,4,54,171.6666666666667,11,0.1666666666666666,0.25,0.25,164.33333333333334,0.1933333333333333
4.125,0.15,3.5,2,11,66,3012.5819444444446,1,0.1111111111111111,0.1333333333333333,0.1777777777777777,-527.5,-0.1012499999999999
4.75,0.2,3.75,1,8,25,89.54861111111111,10,0.1428571428571428,0.2857142857142857,0.2857142857142857,59.25,0.185
3.8,0.0,3.6,1,2,39,98.44666666666669,11,0.3571428571428571,0.3571428571428571,0.3571428571428571,19.4,0.07
3.2777777777777777,0.0888888888888888,3.0,1,8,10,59.23456790123456,100,0.0869565217391304,0.217391304347826,0.2463768115942029,79.05555555555556,0.3677777777777777
3.6,0.32,3.2,1,3,29,37.16111111111111,100,0.2666666666666666,0.2666666666666666,0.3333333333333333,-30.6,-0.38
4.4,0.16,3.6,2,9,21,1221.9619047619049,100,0.1304347826086956,0.1304347826086956,0.217391304347826,1241.2,0.1879999999999999
4.0,0.0,3.333333333333333,2,11,15,791.5,100,0.375,0.375,0.375,907.0,0.43
4.5,0.0,3.8333333333333335,1,7,58,73.0324074074074,110,0.1290322580645161,0.1290322580645161,0.1612903225806451,75.33333333333333,0.1999999999999999
2.4,0.16,2.4,1,8,26,90.38888888888889,1,0.3333333333333333,0.4166666666666667,0.4166666666666667,-24.0,-0.154
4.5,0.0,4.0,1,2,2,239.63333333333333,110,0.1818181818181818,0.1818181818181818,0.1818181818181818,580.0,0.44
3.2,0.08,3.2,2,5,44,564.3466666666667,1,0.1875,0.3125,0.3125,803.2,0.4
3.571428571428572,0.2857142857142857,3.2857142857142856,1,16,34,81.11190476190475,101,0.16,0.24,0.24,-19.571428571428573,-0.53
3.333333333333333,0.0,2.6666666666666665,1,1,4,146.3888888888889,100,0.375,0.375,0.375,132.33333333333334,0.34
4.571428571428571,0.1142857142857143,3.2857142857142856,2,10,58,533.8571428571429,101,0.1578947368421052,0.3157894736842105,0.3684210526315789,222.42857142857144,0.1428571428571428
3.5,0.55,3.25,3,17,65,2218.3928571428573,1,0.2,0.2666666666666666,0.2666666666666666,-693.25,-0.1725
4.111111111111111,0.1777777777777777,3.555555555555556,3,6,8,2141.9670781893005,101,0.1666666666666666,0.2083333333333333,0.375,661.5555555555555,0.0711111111111111
3.333333333333333,0.2666666666666666,3.6666666666666665,2,10,57,391.3055555555556,110,0.25,0.25,0.375,156.66666666666666,0.28
3.5,0.0,3.0,1,12,19,40.375,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,54.0,0.45
2.625,0.0,2.625,1,3,56,245.40357142857144,100,0.1333333333333333,0.2,0.2666666666666666,248.375,0.27
3.857142857142857,0.0,3.4285714285714284,1,7,67,216.44217687074828,1,0.1739130434782608,0.2608695652173913,0.3043478260869565,341.57142857142856,0.48
3.8,0.08,3.2,2,11,15,2981.5476190476197,101,0.1538461538461538,0.1923076923076923,0.1923076923076923,6094.0,0.4
3.8,0.16,3.4,2,11,15,587.9666666666668,100,0.2083333333333333,0.2083333333333333,0.2083333333333333,978.4,0.3399999999999999
4.75,0.2,3.5,1,1,4,123.31296296296296,10,0.15,0.2,0.2,-136.75,-0.2549999999999999
4.166666666666667,0.0,3.5,1,15,30,969.8357142857144,100,0.1,0.1666666666666666,0.2,2327.0,0.48
3.6,0.0,3.2,1,15,28,72.7,100,0.1428571428571428,0.238095238095238,0.238095238095238,97.4,0.32
3.142857142857143,0.1142857142857143,2.857142857142857,1,3,19,29.546031746031748,11,0.1428571428571428,0.25,0.25,43.57142857142857,0.4028571428571428
3.333333333333333,0.0,3.333333333333333,1,3,56,47.0,101,0.2727272727272727,0.2727272727272727,0.2727272727272727,45.0,0.26
3.6,0.16,3.6,2,10,58,195.0,110,0.08,0.2,0.2,-269.4,-0.192
3.5,0.0,3.0,2,10,14,174.45,100,0.1428571428571428,0.1428571428571428,0.2857142857142857,48.5,0.08
4.142857142857143,0.0571428571428571,3.571428571428572,1,1,53,232.0119047619048,110,0.1034482758620689,0.2068965517241379,0.2068965517241379,90.85714285714286,0.0685714285714285
4.333333333333333,0.1777777777777777,3.6666666666666665,2,10,58,379.3070546737214,1,0.1081081081081081,0.1891891891891892,0.2162162162162162,227.44444444444449,0.13
4.2,0.0,3.0,1,12,16,41.31904761904762,101,0.1875,0.3125,0.3125,15.8,0.12
